,URL,Location,End Time,Lot No.,Description,Sku,Bullets,Current Bid
277,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=I5YF6SkhiWE2%2fNGJ99N5Ow%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 139,"PetSafe 1-Piece Sliding Glass Pet Door for Dogs & Cats - Adjustable Height 75 7/8"" to 80 11/16"" - Large-Tall, White, No-Cut Install, Aluminum Patio Panel Insert, Great for Renters or Seasonal Install",SKU# : 569554,MSRP: $249.99PERFECT FOR APARTMENTS AND RENTAL HOMES: This rental-friendly door installs easily in 1 piece so you can easily take it with you if you and your best friend move2 ADJUSTABLE SIZES: The pa... Read More,Current Bid : 2.00
278,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=f6EcEswNz6434sZ%2b89f7vw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 140,"NINESTARS Automatic Touchless Infrared Motion Sensor Trash Can with Stainless Steel Base & Oval, Silver/Black Lid, 21 Gal",SKU# : 569597,"MSRP: $80.99This 21 Gal Stainless Steel touchless trash can is designed and engineered by NINESTARS, the world's first legal patent holder. With its sleek rectangular fingerprint-resistant design, it ... Read More",Current Bid : 12.00
279,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=R8WjejJKADJF1J8aUhkYxg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 142,Furinno Andrey Set of 2 End Table / Side Table / Night Stand / Bedside Table with Bin Drawer,SKU# : 492479,"MSRP: $40.02   ***Color May Vary***Simple stylish design comes in multiple color options functional and suitable for any room.Material: Particle Board, non-woven bins.Tabletop holds up to 15 lbsAdded ... Read More",Current Bid : 4.00
280,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=m2VtwSQ5H3nxQeMfEEyX%2bA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 144,"Graco® SnugRide® SnugFit 35 DLX Infant Car Seat, Maison",SKU# : 569662,"MSRP: $229.99SnugRide performance helps protect rear-facing infants from 4-35 lb and up to 32""Anti-Rebound Bar provides an additional layer of rear-facing safetySnugLock technology installs in less th... Read More",Current Bid : 14.69
281,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=c8H128JaLPWIFa3aFV%2fZIg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 146,"Replacement Pan for 54"" Long MidWest Dog Crate (SL54DD), Black",SKU# : 569724,"MSRP: $17.22Leak proof replacement pan compatible w/ MidWest 54"" double door metal dog crateFits MidWest dog crate model SL54DD (Great Dane crate), replacement pan measures 52.3L x 34.7W x 1.3H (does ... Read More",Current Bid : 1.00
282,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=FlfCqSJ7UoeqoRqFExvjUQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 147,BalanceFrom Easy Walk-Thru Safety Gate for Doorways and Stairways with Auto-Close/Hold-Open Features,SKU# : 569739,"MSRP: $55.07Easy Installation - No screw needed. Pressure mount design for fast and safety installation while protecting your walls. Product dimensions after assemble from 29.1 - 33.8 inch wide, 30 in... Read More",Current Bid : 3.00
283,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=wtEW02xYN5e0sAPrvRR7tw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 148,"PetFusion Pet Step Window Perch Bookshelf w/ Storage Baskets | 28” Tall Dog & Cat Perch, 8” Stair Height | Multi-Functional Modern Pet Furniture w/ Carpeted Step Pads & 1” Thick Premium Foam Perch Pad",SKU# : 569754,"MSRP: $125.99MULTI-FUNCTIONAL MODERN DESIGN: (I) Pure white bookshelf with contrasting grey step pads & perch blend in seamlessly with your modern home décor. (II) 28” tall, padded window perch provid... Read More",Current Bid : 8.77
284,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=rtDXwMBP8l0Lqkdkj1QqwA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 149,"ZINUS Metal Box Spring with Wood Slats /9 Inch Mattress Foundation / Sturdy Steel Structure / Easy Assembly, King",SKU# : 569764,"MSRP: $285.99Steel Interior Frame With Wood Slats and a Knitted Polyester CoverA MATTRESS GAME-CHANGER - Any decent mattress needs a good foundation behind it, and this box spring is one of our best; ... Read More",Current Bid : 1.00
285,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=q42KnE42L4PGTdUFSCnQsQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 150,"ZINUS SmartBase Euro Slats Mattress Foundation / 14 Inch Metal Platform Bed Frame / No Box Spring Needed / Sturdy Steel & Wood Frame / Underbed Storage, Twin",SKU# : 569769,"MSRP: $74.00Durable SteelSTREAMLINED FUNCTIONALITY - With a sturdy frame and mattress platform, functional underbed space and a clean silhouette, this foundation is practical minimalism at its very be... Read More",Current Bid : 2.00
286,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=D60rvTvkHnhgZYgWniBLEg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 151,"Redi Shade No Tools Original Room Darkening Pleated Paper Shade Gray, 48 in x 72 in, 6 Pack",SKU# : 569771,"MSRP: $44.99Trim to fit at home for the perfect fit inside or outside your window frame, then install in seconds without a drill, screws, or brackets — No Tools neededBlock a majority of light, create... Read More",Current Bid : 2.00
287,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=jmo1oCuPuwTZuvV0II9bsg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 152,Champion Sports Ball Storage Cart,SKU# : 569787,"MSRP: $161.80The Champion Sports Exercise Ball Storage Cart is a space saving, handy tool that is great for home or professional gym use. Featuring 4 heavy-duty swivel casters and wheels for easy move... Read More",Current Bid : 1.00
288,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=h%2fwjTu9afPntgy7vobC3Yg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 154,Little Tikes 2-in-1 Indoor-Outdoor Wet or Dry Slide,SKU# : 441784,"MSRP: $46.49TODDLER'S FIRST SLIDE - Beginner slide, perfect for toddlers to learn onSPRAY AND PLAY - Connect the hose to get water spraying thorough the jets above the slide when kids go downALL WEATH... Read More",Current Bid : 10.00
289,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=t2qP5fNXrxlLGVqcy9m7gQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 155,Medline CMC Basin Set,SKU# : 569885,Designed to provide the necessary supplies for a procedure without contributing to excessive waste in the ORCost-effective solution for surgical component bundling,Current Bid : 0.00
290,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=fm5XlCmx1PDCJybLbhhUsw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 156,"Whitmor Over the Door Shoe Rack, Fold-up Non-slip Bars, 36 Pair, White",SKU# : 569894,MSRP: $46.99All twelve bars have the ability to fold up to create a more customized storage option for shoes of all sizes and heightsCoated metal bars keep shoes from sliding or falling offBullet Poin... Read More,Current Bid : 6.55
291,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=Rp3V%2bf0%2bhxV2EA%2fdZ6JShA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 157,"Aroma Housewares AMC-130 Whatever Pot, Indoor Grill, Cooking, Hot Pot with Glass Lid, Bamboo Handles, 2.5L, Stainless Steel/White",SKU# : 569900,"MSRP: $59.99DUAL COOKING SURFACE: Our new electric cooker is both a GRILL and HOT POT, which provides more versatile cooking with less effort - to prepare delicious meals.MULTI-FUNCTION: You can adjus... Read More",Current Bid : 2.00
292,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=Zt1ly3ZuIYd47Mtz11l%2fWQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 158,"Regalo Easy Step 38.5-Inch Extra Wide Walk Thru Baby Gate, Includes 6-Inch Extension Kit, 4 Pack Pressure Mount Kit, 4 Pack Wall Cups and Mounting Kit",SKU# : 569924,MSRP: $44.99EXTRA WIDE: Expands to fit openings between 29-34 and 35-38.5 inches wide. Stands 30 inches tall. Please be sure measure your opening prior to purchase to ensure proper fit. Note: This gat... Read More,Current Bid : 2.00
293,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=27jmKb%2fpkPL2Ufzs2ztLdg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 159,"Greendale Home Fashions Indoor/Outdoor Chair Cushion, 20-Inch, Black",SKU# : 569938,"MSRP: $39.47100% polyester, UV-resistant outdoor fabricPoly fiber fill made from 100-percent recycled, post-consumer plastic bottleStain and water resistantOverstuffed construction for extra comfort a... Read More",Current Bid : 2.00
294,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=QnLu1koJDUnRbObmMfy0NQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 160,"Evapolar EvaLIGHT Plus EV-1500 Personal Evaporative Air Cooler and Humidifier/Portable Air Conditioner, White",SKU# : 478647,MSRP: $149.003-in-1 COOLING – evaLIGHT PLUS cooler humidifies and chills the air using evaporative technology. Best for hot dry climates!EASY TO SET UP AND USE – simply add water then plug into power ... Read More,Current Bid : 11.00
295,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=x3wGaOtvf1PcAXEr8Y%2f%2bhA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 161,Firestone W217602445 Ride-Rite Kit for Toyota Tundra,SKU# : 570008,"MSRP: $391.99Levels vehicle front-to-rear and side-to-side , Fits 2007 to 2013 modelsStabilizes vehicle while loaded and maximizes vehicles load carrying capacityAdjustability is between 5-100 PascalU... Read More",Current Bid : 4.00
296,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=KHe6Qcx9tBs9J%2b%2fgnxeL3g%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=MzwH6oHU4z%2fN4mT6AfyeiQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 162,"Columbia Carson Pass Backpack Diaper Bag - Large, Black",SKU# : 570028,MSRP: $14.39Diaper Backpack: Large backpack diaper bag with a roomy main compartment with multiple organizer pockets as well as a padded secondary compartment with an elasticized pocket and a portable... Read More,Current Bid : 9.55
297,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=5gXq1%2bHNhqJazXCqYkAMKg%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=EyHbi5avA8Ow8ZSImWa5Xw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 163,"MacSports Heavy Duty Collapsible Folding All Terrain Utility Beach Wagon Cart, Blue/White",SKU# : 570048,MSRP: $259.99ROOMY INTERIOR - Large capacity Wagon opens to approx. 31.8 inch L x 21.5 inch W x 17 inch H and sets up in seconds - no assembly required!CONVENIENT COMPACT STORAGE - Wagon folds to Only... Read More,Current Bid : 31.00
298,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=5gXq1%2bHNhqJazXCqYkAMKg%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=5f4hyFsDjFz7c6tmlR5Jew%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 164,"Black+Decker CM1160B 12-Cup Programmable Coffee Maker, Black/Stainless Steel",SKU# : 570073,"MSRP: $37.99Digital Controls with Rubberized Feel - Large, rubberized buttons give you full control of the coffeemaker, and the easy-read screen displays the clock, brew time, and programming optionsS... Read More",Current Bid : 2.00
299,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=5gXq1%2bHNhqJazXCqYkAMKg%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=dFv6%2f71yFA%2bsIPulZZrjUA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 165,Husky Liners Fits 2017-19 Ford F-250/350 Crew Cab/SuperCab with Vinyl floors Weatherbeater Front Floor Mats,SKU# : 570095,MSRP: $137.95Our FormFit Design process perfectly forms each liner to the detailed contours of your specific ride.Our exclusive StayPut Cleats help keep your liners securely in place.Our sporty liner ... Read More,Current Bid : 3.00
300,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=5gXq1%2bHNhqJazXCqYkAMKg%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=VlFRmACe%2bgshcODQkeX9OQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 166,AsterOutdoor Sun Shade Sail Triangle 16' x 16' x 22.64' UV Block Canopy for Patio Backyard Lawn Garden Outdoor Activities,SKU# : 570134,"MSRP: $39.99Ideal Use - The outdoor sun shade sail has many uses: over a patio, lawn, garden, backyard, pool, deck, courtyard, park, carport or any other outdoor area to keep you cool in summer. You c... Read More",Current Bid : 9.00
301,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=5gXq1%2bHNhqJazXCqYkAMKg%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=t380sdharNYFgp9mfprZHA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 167,"Ingenuity SimpleComfort Lightweight Multi-Direction Compact Baby Swing - 6 Speeds, Nature Sounds & Vibrations - Cassidy (Pink)",SKU# : 570152,"MSRP: $109.99The Ingenuity SimpleComfort Compact Sothing Swing rotates 180 degrees & swings 3 directions; Swing your baby in comfort with 6 speeds, 8 melodies, 3 nature sounds & white noiseThis portab... Read More",Current Bid : 5.00
302,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=5gXq1%2bHNhqJazXCqYkAMKg%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=hmwcfAg2B7jaly806%2bFGZQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 168,"Hamilton Beach FlexBrew Trio 2-Way Coffee Maker, Compatible with K-Cup Pods or Grounds, Combo, Single Serve & Full 12c Pot, White",SKU# : 570166,MSRP: $119.852 ways to Brew a full pot using your favorite grounds on the carafe side or make a cup for yourself using a K-Cup pod or grounds on the single-serve side with this 2-in-1 programmable cof... Read More,Current Bid : 31.00
303,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=5gXq1%2bHNhqJazXCqYkAMKg%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=sFQ6EuLzo2nlKlXJ94j2fA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 169,"iTouchless 13 Gallon Touchless Sensor Trash Can with Odor Filter System, Round Steel Garbage Bin, Perfect for Home, Kitchen, Office, Alpine White",SKU# : 570555,MSRP: $94.99CONVENIENT & HYGIENIC - 100% touch-free! Just the motion of your hand opens the lid. Reduce exposure to illness-causing bacteria for a healthier home!ODOR-STOPPING POWER – Inlcuded Odor Fi... Read More,Current Bid : 16.00
304,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=5gXq1%2bHNhqJazXCqYkAMKg%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=MOiDNjHcY84cChcRK0heag%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 170,"Progress Lighting P350022-020 Briarwood Collection Farmhouse Flush Mount Ceiling Light, One, Antique Bronze",SKU# : 570556,MSRP: $54.20Farmhouse-inspired design: Create a cozy and comfortable home atmosphere with the farmhouse-inspired Briarwood collection painted oak one-light rustic flush mount ceiling light ideal for a... Read More,Current Bid : 17.00
305,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=5gXq1%2bHNhqJazXCqYkAMKg%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=94%2fogW4nbndj2IFOr5k0qg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 171,"Amazon Basics 5-Shelf Adjustable, Heavy Duty Storage Shelving Unit (350 lbs loading capacity per shelf), Steel Organizer Wire Rack, Chrome (36L x 14W x 72H)",SKU# : 570559,"MSRP: $84.905 shelf shelving unit for your kitchen, office, garage, and moreEach shelf holds up to 350 pounds (evenly distributed); total max load weight is 1750 poundsWire shelves adjustable in 1 inc... Read More",Current Bid : 26.00
